id	multiplicon	basecluster	gene_x	gene_y	coord_x	coord_y	is_real_anchorpoint
4870	262	321	AT3G15790	AT1G15340	1413	1316	-1
4871	263	322	AT3G51300	AT5G59150	3478	4644	-1
4872	263	322	AT3G51320	AT5G59200	3480	4648	-1
4873	263	322	AT3G51470	AT5G59220	3489	4650	-1
4874	263	322	AT3G51490	AT5G59250	3491	4653	-1
4875	263	322	AT3G51590	AT5G59310	3500	4659	-1
4876	264	323	AT3G05490	AT1G02900	437	175	-1
4877	264	323	AT3G05530	AT1G02890	441	174	-1
4878	264	323	AT3G05560	AT1G02830	445	168	-1
4879	264	323	AT3G05610	AT1G02810	450	165	-1
4880	264	323	AT3G05720	AT1G02690	462	154	-1
4881	265	324	AT5G14650	AT1G23460	1214	2032	-1
4882	265	324	AT5G14670	AT1G23490	1216	2035	-1
4883	265	324	AT5G14720	AT1G23700	1221	2043	-1
4884	265	324	AT5G14740	AT1G23730	1223	2046	-1
4885	265	324	AT5G14890	AT1G23880	1234	2058	-1
4886	266	325	AT4G04450	AT1G62300	416	4294	-1
4887	266	325	AT4G04460	AT1G62290	417	4293	-1
4888	266	325	AT4G04610	AT1G62180	425	4284	-1
4889	266	325	AT4G04620	AT1G62040	427	4278	-1
4890	266	325	AT4G04630	AT1G61930	428	4272	-1
4891	267	326	AT2G47160	AT3G06450	3608	538	-1
4892	267	326	AT2G47190	AT3G06490	3611	543	-1
4893	267	326	AT2G47220	AT3G06520	3614	546	-1
4894	267	326	AT2G47320	AT3G66654	3623	560	-1
4895	267	326	AT2G47350	AT3G06660	3626	564	-1
4896	268	327	AT3G12770	AT1G16480	1103	1412	-1
4897	268	327	AT3G12830	AT1G16510	1108	1415	-1
4898	268	327	AT3G12980	AT1G16710	1125	1432	-1
4899	268	327	AT3G13000	AT1G16750	1127	1436	-1
4900	268	327	AT3G13065	AT1G16760	1133	1437	-1
4901	269	328	AT4G31850	AT1G80880	2724	5919	-1
4902	269	328	AT4G31880	AT1G80810	2727	5911	-1
4903	269	328	AT4G31930	AT1G80720	2732	5903	-1
4904	269	328	AT4G32000	AT1G80640	2738	5895	-1
4905	269	328	AT4G32030	AT1G80610	2741	5892	-1
4906	270	329	AT1G72340	AT1G53880	5167	3746	-1
4907	270	329	AT1G72360	AT1G53910	5169	3748	-1
4908	270	329	AT1G72470	AT1G54090	5179	3759	-1
4909	270	329	AT1G72510	AT1G54095	5183	3760	-1
4910	270	329	AT1G72700	AT1G54280	5203	3781	-1
4911	271	330	AT2G14440	AT2G05940	655	375	-1
4912	271	330	AT2G14450	AT2G05890	656	370	-1
4913	271	330	AT2G14455	AT2G05880	657	369	-1
4914	271	330	AT2G14770	AT2G05562	680	348	-1
4915	271	330	AT2G14780	AT2G05480	681	343	-1
4916	272	331	AT1G25360	AT1G13410	2146	1146	-1
4917	272	331	AT1G25420	AT1G13340	2153	1139	-1
4918	272	331	AT1G25490	AT1G13320	2160	1137	-1
4919	272	331	AT1G25560	AT1G13260	2167	1131	-1
4920	272	331	AT1G26130	AT1G13210	2176	1126	-1
4921	273	332	AT4G35100	AT2G34390	3032	2428	-1
4922	273	332	AT4G35130	AT2G34370	3035	2426	-1
4923	273	332	AT4G35310	AT2G34180	3053	2406	-1
4924	273	332	AT4G35350	AT2G34080	3056	2396	-1
4925	273	332	AT4G35480	AT2G34000	3069	2389	-1
4926	274	333	AT3G53360	AT5G59600	3667	4684	-1
4927	274	333	AT3G53600	AT5G59820	3690	4700	-1
4928	274	333	AT3G53610	AT5G59840	3691	4702	-1
4929	274	333	AT3G53650	AT5G59910	3695	4709	-1
4930	274	333	AT3G53730	AT5G59970	3702	4713	-1
4931	275	334	AT3G02010	AT1G69350	106	4915	-1
4932	275	334	AT3G02130	AT1G69270	120	4906	-1
4933	275	334	AT3G02140	AT1G69260	121	4905	-1
4934	275	334	AT3G02180	AT1G69230	125	4902	-1
4935	275	334	AT3G02310	AT1G69120	138	4893	-1
4936	276	335	AT2G39250	AT2G28550	2888	1914	-1
4937	276	335	AT2G39380	AT2G28640	2899	1925	-1
4938	276	335	AT2G39430	AT2G28670	2903	1927	-1
4939	276	335	AT2G39660	AT2G28930	2924	1950	-1
4940	276	335	AT2G39700	AT2G28950	2928	1951	-1
4941	277	336	AT2G17410	AT1G20910	883	1808	-1
4942	277	336	AT2G17450	AT1G20823	888	1799	-1
4943	277	336	AT2G17560	AT1G20693	897	1790	-1
4944	277	336	AT2G17620	AT1G20590	901	1782	-1
4945	277	336	AT2G17680	AT1G20520	906	1775	-1
4946	278	337	AT3G18710	AT5G42340	1671	3082	-1
4947	278	337	AT3G18810	AT5G42440	1682	3091	-1
4948	278	337	AT3G18840	AT5G42450	1685	3092	-1
4949	278	337	AT3G18910	AT5G42460	1692	3093	-1
4950	278	337	AT3G19050	AT5G42490	1700	3096	-1
4951	279	338	AT3G46590	AT1G07540	3082	603	-1
4952	279	338	AT3G46600	AT1G07520	3083	602	-1
4953	279	338	AT3G46760	AT1G07460	3091	596	-1
4954	279	338	AT3G46830	AT1G07410	3097	592	-1
4955	279	338	AT3G47080	AT1G07280	3116	579	-1
4956	280	339	AT5G67080	AT1G18350	5381	1582	-1
4957	280	339	AT5G67300	AT1G18570	5402	1602	-1
4958	280	339	AT5G67380	AT1G18670	5410	1612	-1
4959	280	339	AT5G67500	AT1G18870	5423	1628	-1
4960	280	339	AT5G67570	AT1G18900	5430	1631	-1
4961	281	340	AT3G53650	AT1G07790	3695	628	-1
4962	281	340	AT3G53700	AT1G07740	3699	623	-1
4963	281	340	AT3G53730	AT1G07660	3702	613	-1
4964	281	340	AT3G53790	AT1G07540	3708	603	-1
4965	281	340	AT3G53810	AT1G07460	3710	596	-1
4966	282	341	AT4G18140	AT1G29770	1506	2456	-1
4967	282	341	AT4G18340	AT1G30080	1523	2482	-1
4968	282	341	AT4G18350	AT1G30100	1524	2484	-1
4969	282	341	AT4G18380	AT1G30200	1529	2492	-1
4970	282	341	AT4G18390	AT1G30210	1530	2493	-1
4971	283	342	AT3G46240	AT5G58540	3061	4591	-1
4972	283	342	AT3G46480	AT5G58660	3073	4604	-1
4973	283	342	AT3G46510	AT5G58680	3074	4606	-1
4974	283	342	AT3G46840	AT5G58820	3098	4617	-1
4975	283	342	AT3G46920	AT5G58950	3105	4628	-1
4976	284	343	AT4G04040	AT1G12000	389	1022	-1
4977	284	343	AT4G04340	AT1G11960	405	1018	-1
4978	284	343	AT4G04460	AT1G11910	417	1011	-1
4979	284	343	AT4G04630	AT1G11700	428	992	-1
4980	284	343	AT4G04690	AT1G11620	434	984	-1
4981	285	344	AT3G24670	AT5G48900	2203	3702	-1
4982	285	344	AT3G24810	AT5G48820	2217	3694	-1
4983	285	344	AT3G24830	AT5G48760	2219	3689	-1
4984	285	344	AT3G25150	AT5G48650	2238	3677	-1
4985	285	344	AT3G25220	AT5G48570	2245	3670	-1
4986	286	345	AT2G23070	AT5G35980	1409	2588	-1
4987	286	345	AT2G23190	AT5G35917	1421	2582	-1
4988	286	345	AT2G23200	AT5G35960	1422	2586	-1
4989	286	345	AT2G23480	AT5G35794	1444	2571	-1
4990	286	345	AT2G23490	AT5G35792	1445	2570	-1
4991	287	346	AT4G03640	AT3G30310	367	2652	-1
4992	287	346	AT4G03690	AT3G30420	371	2660	-1
4993	287	346	AT4G03977	AT3G30500	384	2668	-1
4994	287	346	AT4G04070	AT3G30710	390	2680	-1
4995	287	346	AT4G04400	AT3G31410	412	2702	-1
4996	288	347	AT3G02810	AT5G37450	185	2673	-1
4997	288	347	AT3G02840	AT5G37490	188	2678	-1
4998	288	347	AT3G02850	AT5G37500	189	2679	-1
4999	288	347	AT3G03000	AT5G37770	206	2704	-1
5000	288	347	AT3G03080	AT5G37940	213	2715	-1
5001	289	348	AT5G36020	AT1G44880	2592	3120	-1
5002	289	348	AT5G36035	AT1G44850	2593	3118	-1
5003	289	348	AT5G36050	AT1G44860	2594	3119	-1
5004	289	348	AT5G36905	AT1G43995	2629	3084	-1
5005	289	348	AT5G37020	AT1G43950	2640	3081	-1
5006	290	349	AT3G45920	AT5G59616	3036	4687	-1
5007	290	349	AT3G45930	AT5G59690	3037	4688	-1
5008	290	349	AT3G46110	AT5G59790	3049	4697	-1
5009	290	349	AT3G46320	AT5G59970	3064	4713	-1
5010	290	349	AT3G46760	AT5G60270	3091	4740	-1
5011	291	350	AT3G49510	AT1G12170	3322	1037	-1
5012	291	350	AT3G49530	AT1G12260	3323	1044	-1
5013	291	350	AT3G49650	AT1G12430	3333	1058	-1
5014	291	350	AT3G49670	AT1G12460	3335	1061	-1
5015	291	350	AT3G49730	AT1G12620	3341	1075	-1
5016	292	351	AT4G26050	AT2G19330	2183	1063	-1
5017	292	351	AT4G26100	AT2G19470	2188	1075	-1
5018	292	351	AT4G26110	AT2G19480	2189	1076	-1
5019	292	351	AT4G26210	AT2G19680	2199	1095	-1
5020	292	351	AT4G26230	AT2G19740	2201	1101	-1
5021	293	352	AT5G50780	AT5G13130	3873	1069	-1
5022	293	352	AT5G50790	AT5G13170	3874	1073	-1
5023	293	352	AT5G50820	AT5G13180	3876	1074	-1
5024	293	352	AT5G50990	AT5G13230	3892	1079	-1
5025	293	352	AT5G51190	AT5G13330	3912	1088	-1
5026	294	353	AT1G74400	AT1G19720	5349	1710	-1
5027	294	353	AT1G74580	AT1G19525	5365	1692	-1
5028	294	353	AT1G74930	AT1G19210	5392	1660	-1
5029	294	353	AT1G74940	AT1G19200	5393	1659	-1
5030	294	353	AT1G74950	AT1G19180	5394	1657	-1
5031	295	354	AT2G33230	AT1G04180	2312	295	-1
5032	295	354	AT2G33240	AT1G04160	2314	293	-1
5033	295	354	AT2G33310	AT1G04100	2322	287	-1
5034	295	354	AT2G33460	AT1G03982	2338	276	-1
5035	295	354	AT2G33710	AT1G03800	2363	257	-1
5036	296	355	AT4G23550	AT4G01250	1943	133	-1
5037	296	355	AT4G23630	AT4G01230	1950	131	-1
5038	296	355	AT4G23720	AT4G01140	1958	122	-1
5039	296	355	AT4G23790	AT4G01080	1965	116	-1
5040	296	355	AT4G24060	AT4G00940	1993	100	-1
5041	297	356	AT5G52320	AT1G63710	4022	4405	-1
5042	297	356	AT5G52430	AT1G63720	4032	4406	-1
5043	297	356	AT5G52600	AT1G63910	4050	4418	-1
5044	297	356	AT5G52830	AT1G64000	4066	4426	-1
5045	297	356	AT5G52870	AT1G64080	4070	4432	-1
5046	298	357	AT4G01030	AT1G09220	111	760	-1
5047	298	357	AT4G01130	AT1G09390	121	778	-1
5048	298	357	AT4G01370	AT1G09600	146	797	-1
5049	298	357	AT4G01595	AT1G09840	167	823	-1
5050	298	357	AT4G01610	AT1G09850	169	824	-1
5051	299	358	AT4G34110	AT2G35410	2942	2525	-1
5052	299	358	AT4G34290	AT2G35605	2962	2542	-1
5053	299	358	AT4G34410	AT2G35700	2973	2555	-1
5054	299	358	AT4G34610	AT2G35940	2993	2579	-1
5055	299	358	AT4G34870	AT2G36130	3012	2596	-1
5056	300	359	AT4G21250	AT1G61740	1760	4258	-1
5057	300	359	AT4G21340	AT1G61660	1768	4248	-1
5058	300	359	AT4G21510	AT1G61340	1779	4231	-1
5059	300	359	AT4G21620	AT1G61255	1789	4225	-1
5060	300	359	AT4G21940	AT1G60940	1816	4193	-1
5061	301	360	AT5G61370	AT1G08610	4841	704	-1
5062	301	360	AT5G61420	AT1G08810	4845	724	-1
5063	301	360	AT5G61520	AT1G08890	4855	731	-1
5064	301	360	AT5G61790	AT1G09210	4877	759	-1
5065	301	360	AT5G61800	AT1G09220	4878	760	-1
5066	302	361	AT5G49760	AT1G33260	3787	2757	-1
5067	302	361	AT5G49840	AT1G33360	3794	2765	-1
5068	302	361	AT5G50080	AT1G33760	3813	2790	-1
5069	302	361	AT5G50140	AT1G34050	3820	2812	-1
5070	302	361	AT5G50250	AT1G34140	3831	2819	-1
5071	303	362	AT4G11690	AT1G12620	893	1075	-1
5072	303	362	AT4G12000	AT1G12450	920	1060	-1
5073	303	362	AT4G12040	AT1G12440	924	1059	-1
5074	303	362	AT4G12120	AT1G12360	931	1052	-1
5075	303	362	AT4G12400	AT1G12270	948	1045	-1
5076	304	363	AT3G45610	AT5G39660	3012	2838	-1
5077	304	363	AT3G45860	AT5G39370	3030	2815	-1
5078	304	363	AT3G45960	AT5G39260	3040	2808	-1
5079	304	363	AT3G46240	AT5G38990	3061	2796	-1
5080	304	363	AT3G46610	AT5G38730	3084	2774	-1
5081	305	364	AT3G42100	AT3G31980	2755	2712	-1
5082	305	364	AT3G42110	AT3G31990	2756	2713	-1
5083	305	364	AT3G42440	AT3G32270	2780	2723	-1
5084	305	364	AT3G42610	AT3G32394	2790	2725	-1
5085	305	364	AT3G42870	AT3G32904	2808	2730	-1
5086	306	365	AT3G54870	AT5G65930	3812	5269	-1
5087	306	365	AT3G54980	AT5G65820	3823	5258	-1
5088	306	365	AT3G55370	AT5G65590	3855	5234	-1
5089	306	365	AT3G55450	AT5G65500	3863	5226	-1
5090	306	365	AT3G55730	AT5G65230	3892	5199	-1
5091	307	366	AT4G22460	AT1G62500	1862	4313	-1
5092	307	366	AT4G22760	AT1G62260	1888	4290	-1
5093	307	366	AT4G23030	AT1G61890	1913	4269	-1
5094	307	366	AT4G23170	AT1G61750	1924	4259	-1
5095	307	366	AT4G23580	AT1G61540	1946	4238	-1
5096	308	367	AT4G17460	AT5G65310	1434	5207	-1
5097	308	367	AT4G17530	AT5G65270	1441	5203	-1
5098	308	367	AT4G17660	AT5G65240	1456	5200	-1
5099	308	367	AT4G17785	AT5G65230	1471	5199	-1
5100	308	367	AT4G18010	AT5G65090	1493	5183	-1
5101	309	368	AT2G16720	AT5G11050	824	902	-1
5102	309	368	AT2G16750	AT5G11020	827	899	-1
5103	309	368	AT2G17140	AT5G10690	859	866	-1
5104	309	368	AT2G17450	AT5G10380	888	837	-1
5105	309	368	AT2G17760	AT5G10080	916	808	-1
5106	310	369	AT4G35600	AT1G72540	3081	5186	-1
5107	310	369	AT4G35840	AT1G72200	3101	5156	-1
5108	310	369	AT4G36160	AT1G71930	3132	5131	-1
5109	310	369	AT4G36430	AT1G71695	3150	5106	-1
5110	310	369	AT4G36450	AT1G71530	3152	5101	-1
5111	311	370	AT4G36100	AT3G60680	3126	4296	-1
5112	311	370	AT4G36110	AT3G60690	3128	4297	-1
5113	311	370	AT4G36590	AT3G61120	3167	4335	-1
5114	311	370	AT4G36680	AT3G61360	3176	4358	-1
5115	311	370	AT4G36900	AT3G61630	3198	4385	-1
5116	312	371	AT4G37220	AT3G50830	3227	3431	-1
5117	312	371	AT4G37230	AT3G50820	3228	3430	-1
5118	312	371	AT4G37235	AT3G50810	3229	3429	-1
5119	312	371	AT4G37240	AT3G50800	3230	3428	-1
5120	313	372	AT2G24900	AT3G30500	1561	2668	-1
5121	313	372	AT2G24910	AT3G30490	1562	2667	-1
5122	313	372	AT2G24915	AT3G30480	1563	2666	-1
5123	313	372	AT2G24920	AT3G30470	1564	2665	-1
5124	314	373	AT4G20780	AT5G44460	1721	3295	-1
5125	314	373	AT4G20880	AT5G44350	1727	3289	-1
5126	314	373	AT4G20890	AT5G44340	1728	3288	-1
5127	314	373	AT4G20900	AT5G44330	1729	3287	-1
5128	315	374	AT4G36000	AT2G17860	3117	928	-1
5129	315	374	AT4G36020	AT2G17870	3118	929	-1
5130	315	374	AT4G36040	AT2G17880	3120	930	-1
5131	315	374	AT4G36080	AT2G17930	3124	934	-1
5132	316	375	AT3G52880	AT5G03630	3623	245	-1
5133	316	375	AT3G52890	AT5G03640	3624	246	-1
5134	316	375	AT3G52900	AT5G03660	3625	248	-1
5135	316	375	AT3G52930	AT5G03690	3627	251	-1
5136	317	376	AT4G16100	AT5G49220	1303	3737	-1
5137	317	376	AT4G16110	AT5G49240	1304	3739	-1
5138	317	376	AT4G16120	AT5G49270	1305	3742	-1
5139	317	376	AT4G16143	AT5G49310	1309	3746	-1
5140	318	377	AT5G58930	AT5G01170	4626	14	-1
5141	318	377	AT5G59000	AT5G01070	4633	6	-1
5142	318	377	AT5G59010	AT5G01060	4634	5	-1
5143	318	377	AT5G59020	AT5G01030	4635	3	-1
5144	319	378	AT4G03930	AT1G44980	377	3128	-1
5145	319	378	AT4G03970	AT1G44880	382	3120	-1
5146	319	378	AT4G03975	AT1G44850	383	3118	-1
5147	319	378	AT4G03977	AT1G44860	384	3119	-1
5148	320	379	AT4G17660	AT5G16900	1456	1426	-1
5149	320	379	AT4G17720	AT5G16840	1464	1420	-1
5150	320	379	AT4G17730	AT5G16830	1465	1419	-1
5151	320	379	AT4G17750	AT5G16820	1467	1418	-1
5152	321	380	AT4G27890	AT5G53400	2357	4120	-1
5153	321	380	AT4G27900	AT5G53420	2358	4122	-1
5154	321	380	AT4G27910	AT5G53430	2359	4123	-1
5155	321	380	AT4G28000	AT5G53540	2368	4133	-1
5156	322	381	AT2G35960	AT5G06330	2581	501	-1
5157	322	381	AT2G35980	AT5G06320	2582	500	-1
5158	322	381	AT2G35990	AT5G06300	2583	498	-1
5159	322	381	AT2G36100	AT5G06200	2594	487	-1
5160	323	382	AT2G46310	AT5G53290	3530	4110	-1
5161	323	382	AT2G46330	AT5G53250	3532	4107	-1
5162	323	382	AT2G46410	AT5G53200	3540	4103	-1
5163	323	382	AT2G46430	AT5G53130	3542	4096	-1
5164	324	383	AT3G23310	AT1G03920	2069	269	-1
5165	324	383	AT3G23340	AT1G03930	2073	270	-1
5166	324	383	AT3G23410	AT1G03990	2080	277	-1
5167	324	383	AT3G23440	AT1G04000	2082	278	-1
5168	325	384	AT2G38170	AT5G01490	2790	45	-1
5169	325	384	AT2G38185	AT5G01450	2792	41	-1
5170	325	384	AT2G38210	AT5G01410	2793	37	-1
5171	325	384	AT2G38250	AT5G01380	2795	34	-1
5172	326	385	AT4G21960	AT5G15180	1818	1260	-1
5173	326	385	AT4G22070	AT5G15130	1826	1255	-1
5174	326	385	AT4G22080	AT5G15110	1827	1253	-1
5175	326	385	AT4G22130	AT5G15080	1832	1250	-1
5176	327	386	AT4G00900	AT5G53010	95	4084	-1
5177	327	386	AT4G01010	AT5G53130	107	4096	-1
5178	327	386	AT4G01026	AT5G53160	110	4099	-1
5179	327	386	AT4G01060	AT5G53200	114	4103	-1
5180	328	387	AT4G24530	AT5G65470	2040	5222	-1
5181	328	387	AT4G24560	AT5G65450	2043	5220	-1
5182	328	387	AT4G24610	AT5G65440	2048	5219	-1
5183	328	387	AT4G24660	AT5G65410	2053	5216	-1
5184	329	388	AT2G35960	AT3G11660	2581	998	-1
5185	329	388	AT2G35980	AT3G11650	2582	997	-1
5186	329	388	AT2G36100	AT3G11550	2594	988	-1
5187	329	388	AT2G36160	AT3G11510	2598	984	-1
5188	330	389	AT3G22650	AT1G32430	2010	2691	-1
5189	330	389	AT3G22690	AT1G32415	2013	2689	-1
5190	330	389	AT3G22830	AT1G32330	2021	2678	-1
5191	330	389	AT3G22930	AT1G32250	2031	2670	-1
5192	331	390	AT5G26700	AT1G09560	2206	792	-1
5193	331	390	AT5G26670	AT1G09550	2209	791	-1
5194	331	390	AT5G26660	AT1G09540	2210	790	-1
5195	331	390	AT5G26770	AT1G09470	2220	786	-1
5196	332	391	AT4G01595	AT4G01370	167	146	-1
5197	332	391	AT4G01720	AT4G01250	179	133	-1
5198	332	391	AT4G01750	AT4G01220	183	130	-1
5199	332	391	AT4G01780	AT4G01180	184	126	-1
5200	333	392	AT4G17460	AT2G44910	1434	3405	-1
5201	333	392	AT4G17490	AT2G44840	1437	3398	-1
5202	333	392	AT4G17640	AT2G44680	1454	3384	-1
5203	333	392	AT4G17670	AT2G44670	1457	3383	-1
5204	334	393	AT4G13770	AT1G74110	1074	5326	-1
5205	334	393	AT4G13810	AT1G74170	1078	5331	-1
5206	334	393	AT4G13850	AT1G74230	1081	5334	-1
5207	334	393	AT4G14050	AT1G74400	1096	5349	-1
5208	335	394	AT4G21160	AT1G70790	1750	5044	-1
5209	335	394	AT4G21240	AT1G70960	1759	5053	-1
5210	335	394	AT4G21350	AT1G71020	1769	5060	-1
5211	335	394	AT4G21440	AT1G71030	1771	5061	-1
5212	336	395	AT3G53170	AT5G40400	3648	2900	-1
5213	336	395	AT3G53200	AT5G40330	3651	2895	-1
5214	336	395	AT3G53210	AT5G40210	3652	2887	-1
5215	336	395	AT3G53240	AT5G40170	3657	2883	-1
5216	337	396	AT3G28500	AT5G40040	2527	2873	-1
5217	337	396	AT3G28770	AT5G39870	2546	2857	-1
5218	337	396	AT3G28850	AT5G39865	2548	2856	-1
5219	337	396	AT3G28857	AT5G39860	2549	2855	-1
5220	338	397	AT3G53200	AT3G28910	3651	2555	-1
5221	338	397	AT3G53240	AT3G28890	3657	2553	-1
5222	338	397	AT3G53280	AT3G28740	3661	2543	-1
5223	338	397	AT3G53360	AT3G28640	3667	2534	-1
5224	339	398	AT2G46930	AT1G09550	3591	791	-1
5225	339	398	AT2G46970	AT1G09530	3594	789	-1
5226	339	398	AT2G47180	AT1G09350	3610	774	-1
5227	339	398	AT2G47220	AT1G09320	3614	771	-1
5228	340	399	AT2G42980	AT1G05840	3248	453	-1
5229	340	399	AT2G43070	AT1G05820	3257	451	-1
5230	340	399	AT2G43130	AT1G05810	3262	450	-1
5231	340	399	AT2G43140	AT1G05805	3263	449	-1
5232	341	400	AT4G00300	AT5G41460	31	2997	-1
5233	341	400	AT4G00305	AT5G41400	32	2994	-1
5234	341	400	AT4G00335	AT5G41350	37	2990	-1
5235	341	400	AT4G00480	AT5G41315	51	2986	-1
5236	342	401	AT3G49110	AT5G42180	3289	3063	-1
5237	342	401	AT3G49290	AT5G42030	3303	3048	-1
5238	342	401	AT3G49320	AT5G41970	3305	3042	-1
5239	342	401	AT3G49350	AT5G41940	3308	3039	-1
5240	343	402	AT4G28510	AT5G44140	2424	3266	-1
5241	343	402	AT4G28520	AT5G44120	2425	3264	-1
5242	343	402	AT4G28540	AT5G44100	2427	3262	-1
5243	343	402	AT4G28760	AT5G43880	2450	3238	-1
5244	344	403	AT4G03640	AT3G42110	367	2756	-1
5245	344	403	AT4G03690	AT3G42100	371	2755	-1
5246	344	403	AT4G03990	AT3G32910	385	2732	-1
5247	344	403	AT4G04010	AT3G32900	386	2731	-1
5248	345	404	AT4G15000	AT2G32220	1205	2222	-1
5249	345	404	AT4G15090	AT2G32250	1213	2226	-1
5250	345	404	AT4G15130	AT2G32260	1219	2227	-1
5251	345	404	AT4G15210	AT2G32290	1225	2231	-1
5252	346	405	AT4G27190	AT1G61180	2290	4219	-1
5253	346	405	AT4G27410	AT1G61110	2308	4212	-1
5254	346	405	AT4G27430	AT1G61100	2311	4210	-1
5255	346	405	AT4G27435	AT1G61065	2312	4206	-1
5256	347	406	AT4G04110	AT1G69550	393	4937	-1
5257	347	406	AT4G04340	AT1G69450	405	4925	-1
5258	347	406	AT4G04370	AT1G69350	408	4915	-1
5259	347	406	AT4G04450	AT1G69310	416	4910	-1
5260	348	407	AT2G22920	AT3G02110	1401	117	-1
5261	348	407	AT2G22930	AT3G02100	1402	116	-1
5262	348	407	AT2G23180	AT3G01900	1420	96	-1
5263	348	407	AT2G23200	AT3G01840	1422	91	-1
5264	349	408	AT1G35730	AT1G22240	2922	1925	-1
5265	349	408	AT1G35910	AT1G22210	2932	1922	-1
5266	349	408	AT1G36050	AT1G22200	2939	1921	-1
5267	349	408	AT1G36060	AT1G22190	2940	1920	-1
5268	350	409	AT3G55730	AT5G58850	3892	4618	-1
5269	350	409	AT3G55920	AT5G58710	3910	4607	-1
5270	350	409	AT3G55940	AT5G58670	3912	4605	-1
5271	350	409	AT3G55970	AT5G58660	3915	4604	-1
5272	351	410	AT4G27410	AT1G52880	2308	3652	-1
5273	351	410	AT4G27435	AT1G52910	2312	3655	-1
5274	351	410	AT4G27480	AT1G53100	2317	3673	-1
5275	351	410	AT4G27500	AT1G53110	2319	3674	-1
5276	352	411	AT3G18773	AT5G47610	1678	3569	-1
5277	352	411	AT3G18820	AT5G47520	1683	3560	-1
5278	352	411	AT3G18840	AT5G47460	1685	3555	-1
5279	352	411	AT3G18900	AT5G47380	1691	3546	-1
5280	353	412	AT1G04440	AT1G03930	317	270	-1
5281	353	412	AT1G04550	AT1G04100	328	287	-1
5282	353	412	AT1G04600	AT1G04160	333	293	-1
5283	353	412	AT1G04610	AT1G04180	334	295	-1
5284	354	413	AT5G58150	AT5G06870	4554	554	-1
5285	354	413	AT5G58380	AT5G07070	4576	569	-1
5286	354	413	AT5G58420	AT5G07090	4579	571	-1
5287	354	413	AT5G58440	AT5G07120	4581	574	-1
5288	355	414	AT3G25060	AT3G22690	2229	2013	-1
5289	355	414	AT3G25090	AT3G22650	2232	2010	-1
5290	355	414	AT3G25210	AT3G22470	2244	1995	-1
5291	355	414	AT3G25460	AT3G22350	2257	1982	-1
5292	356	415	AT3G62020	AT1G09560	4424	792	-1
5293	356	415	AT3G62060	AT1G09550	4428	791	-1
5294	356	415	AT3G62090	AT1G09530	4431	789	-1
5295	356	415	AT3G62280	AT1G09390	4448	778	-1
5296	357	416	AT5G59600	AT5G42450	4684	3092	-1
5297	357	416	AT5G59616	AT5G42440	4687	3091	-1
5298	357	416	AT5G59900	AT5G42310	4708	3078	-1
5299	357	416	AT5G59920	AT5G42280	4710	3075	-1
5300	358	417	AT3G49510	AT1G59630	3322	4097	-1
5301	358	417	AT3G49650	AT1G59540	3333	4090	-1
5302	358	417	AT3G49760	AT1G59530	3342	4088	-1
5303	358	417	AT3G49790	AT1G59510	3345	4086	-1
5304	359	418	AT2G21190	AT1G75760	1247	5460	-1
5305	359	418	AT2G21400	AT1G75520	1266	5440	-1
5306	359	418	AT2G21500	AT1G75400	1276	5430	-1
5307	359	418	AT2G21520	AT1G75370	1278	5427	-1
5308	360	419	AT5G28930	AT1G42460	2418	3017	-1
5309	360	419	AT5G28980	AT1G42400	2422	3014	-1
5310	360	419	AT5G28990	AT1G42393	2423	3013	-1
5311	360	419	AT5G32410	AT1G40115	2448	2993	-1
5312	361	420	AT4G21170	AT5G67570	1751	5430	-1
5313	361	420	AT4G21323	AT5G67360	1766	5408	-1
5314	361	420	AT4G21350	AT5G67340	1769	5406	-1
5315	361	420	AT4G21440	AT5G67300	1771	5402	-1
5316	362	421	AT3G08720	AT1G53700	715	3730	-1
5317	362	421	AT3G08820	AT1G53600	724	3720	-1
5318	362	421	AT3G09010	AT1G53420	742	3705	-1
5319	362	421	AT3G09060	AT1G53330	749	3698	-1
5320	363	422	AT5G37660	AT1G70690	2695	5035	-1
5321	363	422	AT5G37730	AT1G70780	2701	5043	-1
5322	363	422	AT5G37740	AT1G70790	2702	5044	-1
5323	363	422	AT5G38050	AT1G71080	2720	5066	-1
5324	364	423	AT4G01370	AT1G09840	146	823	-1
5325	364	423	AT4G01570	AT1G09680	163	806	-1
5326	364	423	AT4G01595	AT1G09600	167	797	-1
5327	364	423	AT4G01680	AT1G09540	175	790	-1
5328	365	424	AT2G40230	AT2G23510	2988	1446	-1
5329	365	424	AT2G40250	AT2G23540	2990	1449	-1
5330	365	424	AT2G40370	AT2G23630	3000	1451	-1
5331	365	424	AT2G40470	AT2G23660	3010	1453	-1
5332	366	425	AT4G18430	AT1G01200	1535	19	-1
5333	366	425	AT4G18450	AT1G01250	1537	25	-1
5334	366	425	AT4G18640	AT1G01540	1559	50	-1
5335	366	425	AT4G18710	AT1G01560	1563	52	-1
5336	367	426	AT5G64700	AT1G09380	5145	777	-1
5337	367	426	AT5G64790	AT1G09460	5154	785	-1
5338	367	426	AT5G64960	AT1G09600	5173	797	-1
5339	367	426	AT5G64990	AT1G09630	5176	800	-1
5340	368	427	AT3G04010	AT1G18650	300	1610	-1
5341	368	427	AT3G04100	AT1G18750	308	1619	-1
